Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
23346740,Sapiens: A Brief History of Humankind,Yuval Noah Harari,"Harari, Yuval Noah","John Purcell, Haim Watzman","=""""","=""""",5,4.39,Vintage,Paperback,498,2014,2011,2017/09/10,2016/08/10,dream-library,dream-library (#3),read,"If you are going to read one non-fiction all your life, let it be this.",,,1,,Prashant Ghabak,1,2017/08/03,,Brand new,,
7013345,"A Storm of Swords (A Song of Ice and Fire, #3)",George R.R. Martin,"Martin, George R.R.",,"=""055389787X""","=""9780553897876""",5,4.53,Bantam,ebook,1070,2003,2000,2014/09/20,2014/08/25,"on-kindle, dream-library","on-kindle (#77), dream-library (#2)",read,,,,1,,,0,,,,,
33246223,The Tao of tmux: and Terminal Tricks,Tony Narlock,"Narlock, Tony",,"=""""","=""""",4,3.61,,Kindle Edition,111,2017,,2018/03/27,2018/03/14,technical,technical (#62),read,,,,1,,,0,,,,,
26455073,Tmux Taster,Mark McDonnell,"McDonnell, Mark",,"=""1484207769""","=""9781484207765""",4,3.39,Apress,Paperback,96,2014,2014,2018/03/20,2018/03/13,"e-book, technical","e-book (#67), technical (#61)",read,,,,1,,,0,,,,,
39326500,அலைவாய்க் கரையில் [Alaivay Karail],Rajam Krishnan,"Krishnan, Rajam",,"=""""","=""""",3,3.67,,Kindle Edition,67,,,2018/03/19,2018/03/19,"thamizh, on-kindle, short-reads","thamizh (#13), on-kindle (#120), short-reads (#123)",read,,,,1,,,0,,,,,
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""""",2,3.92,Harper,ebook,224,2016,2016,2017/09/25,2016/12/02,on-kindle,on-kindle (#102),read,,,,1,,,0,,,,,
12037785,The Immortals of Meluha (Shiva Trilogy #1),Amish Tripathi,"Tripathi, Amish",,"=""9380658745""","=""9789380658742""",3,4.11,Westland Limited,Paperback,418,2010,2010,2013/06/28,2013/06/23,indian-authors,indian-authors (#24),read,,,,1,,,0,,,,,
15814939,The Secret Of The Nagas,Amish Tripathi,"Tripathi, Amish",,"=""9381626340""","=""9789381626344""",4,4.08,Westland Limited,Paperback,395,2012,2011,2013/07/01,2013/06/27,indian-authors,indian-authors (#23),read,,,,1,,,0,,,,,
18690919,Essentialism: The Disciplined Pursuit of Less,Greg McKeown,"McKeown, Greg",,"=""0804137390""","=""9780804137393""",2,4.03,Crown Business,ebook,272,2014,2011,2018/02/12,2017/12/24,on-kindle,on-kindle (#112),read,,,,1,,,0,,,,,
7144,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor",David McDuff,"=""0143058142""","=""9780143058144""",0,4.23,Penguin,Paperback,671,2002,1866,,2018/02/07,currently-reading,currently-reading (#10),currently-reading,,,,1,,,0,,,,,
14891980,The 5 Elements of Effective Thinking,Edward B. Burger,"Burger, Edward B.",Michael Starbird,"=""0691156662""","=""9780691156668""",2,3.96,Princeton University Press,Hardcover,157,2012,2012,2018/02/02,2018/01/27,on-kindle,on-kindle (#110),read,,,,1,,,0,,,,,
13285877,Introducing Regular Expressions,Michael J.  Fitzgerald,"Fitzgerald, Michael J.",,"=""1449392687""","=""9781449392680""",4,3.83,O'Reilly Media,Paperback,154,2012,2012,2017/12/25,2017/12/15,"e-book, o-reilly, technical","e-book (#66), o-reilly (#33), technical (#60)",read,,,,1,,,0,,,,,
34680719,Sita: Warrior of Mithila (Ram Chandra #2),Amish Tripathi,"Tripathi, Amish",,"=""9386224585""","=""9789386224583""",2,3.99,Westland Publication Limited,Paperback,361,2017,2017,,2017/12/05,,,read,,,,1,,,0,,,,,
24709327,Scion of Ikshvaku (Ram Chandra #1),Amish Tripathi,"Tripathi, Amish",,"=""9385152149""","=""9789385152146""",2,3.83,Westland Publication,Paperback,354,2015,2015,2017/11/23,2017/11/22,,,read,,,,1,,,0,,,,,
13556986,What is Dart?,Kathy Walrath,"Walrath, Kathy",Seth Ladd,"=""1449332323""","=""9781449332327""",4,3.23,O'Reilly Media,ebook,15,2012,2012,,2017/11/21,"e-book, o-reilly","e-book (#65), o-reilly (#32)",read,,,,1,,,0,,,,,
871645,Grinding It Out: The Making of McDonald's,Ray Kroc,"Kroc, Ray",Robert Anderson,"=""0809282593""","=""9780809282593""",3,3.99,Henry Regnery Company,Hardcover,201,1977,1977,2017/11/06,2017/11/06,on-kindle,on-kindle (#104),read,,,,1,,,0,,,,,
35824747,Immortal India: Articles and Speeches by Amish,Amish Tripathi,"Tripathi, Amish",,"=""8193432002""","=""9788193432006""",2,3.92,Westland,Paperback,188,2017,2017,2017/09/16,2017/09/16,,,read,,,,1,,,0,,,,,
25091671,Software Architecture Patterns,Mark   Richards,"Richards, Mark",,"=""""","=""9781491924242""",4,3.66,O'Reilly Media,ebook,47,2015,2015,2015/05/26,2015/05/20,"e-book, o-reilly, public-domain","e-book (#35), o-reilly (#14), public-domain (#7)",read,,,,1,,,0,,,,,
16284465,Learning JavaScript Design Patterns,Addy Osmani,"Osmani, Addy",,"=""1449331815""","=""9781449331818""",4,3.84,O'Reilly,ebook,254,2012,2011,2017/04/26,2016/01/24,"e-book, o-reilly, technical, public-domain","e-book (#49), o-reilly (#20), technical (#48), public-domain (#6)",read,,,,2,,,0,,,,,
18623259,The Twelve-Factor App,Adam Wiggins,"Wiggins, Adam",,"=""""","=""""",4,4.21,,ebook,39,2012,2012,2016/01/07,2016/01/07,"e-book, technical, short-reads, public-domain","e-book (#42), technical (#40), short-reads (#20), public-domain (#5)",read,,,,1,,,0,,,,,
20901022,"You Don't Know JS: Scope and Closures (You Don't Know JS, #2)",Kyle Simpson,"Simpson, Kyle",,"=""1449335586""","=""9781449335588""",5,4.55,O'Reilly Media,Paperback,98,2014,2014,2014/07/03,2014/07/02,"e-book, technical, o-reilly, public-domain","e-book (#21), technical (#26), o-reilly (#21), public-domain (#4)",read,,,,2,,,0,,,,,
22221108,You Don't Know JS: this & Object Prototypes,Kyle Simpson,"Simpson, Kyle",,"=""1491904151""","=""9781491904152""",5,4.47,O'Reilly Media,Paperback,174,2014,2014,2015/07/29,2014/08/18,"technical, o-reilly, public-domain","technical (#45), o-reilly (#22), public-domain (#3)",read,,,,1,,,1,,,Brand new,,
25768030,You Don't Know JS: Up & Going,Kyle Simpson,"Simpson, Kyle",,"=""1491924462""","=""9781491924464""",4,4.34,O'Reilly Media,Paperback,88,2015,2015,2015/08/15,2015/07/29,"e-book, o-reilly, public-domain","e-book (#39), o-reilly (#15), public-domain (#2)",read,,,,1,,,0,,,,,
30520356,You Don't Know JS: Types & Grammar,Kyle Simpson,"Simpson, Kyle",,"=""9351109968""","=""9789351109969""",5,4.50,Shroff/O'Reilly; First edition,Paperback,,2015,2014,2017/02/01,2016/11/21,"o-reilly, public-domain","o-reilly (#25), public-domain (#1)",read,,,,1,,,1,,Flipkart,Like new,,
15842784,Bandit Algorithms for Website Optimization,John Myles White,"White, John Myles",,"=""1449341330""","=""9781449341336""",4,3.89,O'Reilly Media,Paperback,88,2012,2012,2017/09/01,2017/07/11,"o-reilly, e-book, short-reads","o-reilly (#31), e-book (#64), short-reads (#118)",read,,,,1,,,0,,,,,
12403122,Using the HTML5 Filesystem API,Eric Bidelman,"Bidelman, Eric",,"=""1449309453""","=""9781449309459""",3,3.56,O'Reilly Media,Paperback,76,2011,2011,2017/05/05,2017/05/04,"o-reilly, technical, short-reads","o-reilly (#27), technical (#57), short-reads (#115)",read,,,,1,,,0,,,,,
1780828,The Best of Laxman: The Common Man at Large,R.K. Laxman,"Laxman, R.K.",,"=""0143031619""","=""9780143031611""",3,4.36,Penguin Books India,Paperback,186,2002,2002,2015/12/20,2015/12/20,"indian-authors, just-books, short-reads","indian-authors (#20), just-books (#12), short-reads (#112)",read,,,,1,,,0,,,,,
7382217,Offence: The Hindu Case,Salil Tripathi,"Tripathi, Salil",,"=""1906497389""","=""9781906497385""",4,4.33,Seagull Books,Hardcover,102,2009,2009,2015/11/20,2015/11/18,"just-books, short-reads","just-books (#6), short-reads (#111)",read,,,,1,,,0,,,,,
24875123,Burial At Sea,Khushwant Singh,"Singh, Khushwant",,"=""014341514X""","=""9780143415145""",3,2.89,Penguin India,Paperback,200,2009,2005,2015/08/17,2015/08/16,"just-books, indian-authors, short-reads","just-books (#2), indian-authors (#14), short-reads (#110)",read,,,,1,,,0,,,,,
24876437,Learning D3.Js Mapping,Thomas Newton,"Newton, Thomas",Oscar Villarreal,"=""1783985607""","=""9781783985609""",4,3.36,Packt Publishing,Paperback,126,2014,2014,2015/03/14,2015/03/12,"packt, e-book, technical, short-reads","packt (#4), e-book (#34), technical (#38), short-reads (#109)",read,,,,1,,,0,,,,,
13592438,Web Workers,Ido Green,"Green, Ido",,"=""1449322131""","=""9781449322137""",2,3.13,O'Reilly Media,Paperback,62,2012,2012,2015/03/04,2015/03/03,"e-book, o-reilly, short-reads","e-book (#33), o-reilly (#12), short-reads (#108)",read,,,,1,,,0,,,,,
14514297,Getting Started with D3,Mike Dewar,"Dewar, Mike",,"=""1449328792""","=""9781449328795""",3,3.35,O'Reilly Media,Paperback,70,2012,2012,2015/03/03,2015/03/02,"e-book, o-reilly, short-reads","e-book (#32), o-reilly (#11), short-reads (#107)",read,,,,1,,,0,,,,,
18324316,CSS Text,Eric A. Meyer,"Meyer, Eric A.",,"=""1449373747""","=""9781449373740""",3,3.55,O'Reilly Media,Paperback,56,2013,2013,2015/02/23,2015/02/22,"o-reilly, e-book, short-reads","o-reilly (#10), e-book (#31), short-reads (#106)",read,,,,1,,,0,,,,,
16033557,"Selectors, Specificity, and the Cascade",Eric A. Meyer,"Meyer, Eric A.",,"=""1449342493""","=""9781449342494""",4,4.69,O'Reilly Media,Paperback,86,2012,2012,2015/02/22,2015/02/21,"e-book, o-reilly, technical, short-reads","e-book (#30), o-reilly (#9), technical (#36), short-reads (#105)",read,,,,1,,,0,,,,,
18143486,CSS Fonts,Eric A. Meyer,"Meyer, Eric A.",,"=""1449371493""","=""9781449371494""",4,3.82,O'Reilly Media,Paperback,68,2013,2013,2015/02/13,2015/02/13,"technical, o-reilly, short-reads","technical (#35), o-reilly (#8), short-reads (#104)",read,,,,1,,,0,,,,,
16043264,"Values, Units, and Colors",Eric A. Meyer,"Meyer, Eric A.",,"=""1449342515""","=""9781449342517""",3,3.60,O'Reilly Media,Paperback,46,2012,2012,2015/02/10,2015/02/10,"e-book, o-reilly, short-reads","e-book (#29), o-reilly (#7), short-reads (#103)",read,,,,1,,,0,,,,,
13126127,Scalable and Modular Architecture for CSS,Jonathan Snook,"Snook, Jonathan",,"=""""","=""""",3,4.06,,Kindle Edition,107,2011,2011,2015/01/02,2013/02/08,"technical, e-book, short-reads","technical (#18), e-book (#9), short-reads (#102)",read,,,,2,,,0,,,,,
15812000,JavaScript from jQuery,Callum Macrae,"Macrae, Callum",,"=""1449335195""","=""9781449335199""",2,3.50,O'Reilly Media,Paperback,120,2013,2012,2014/10/25,2014/10/25,"o-reilly, e-book, technical, short-reads","o-reilly (#5), e-book (#27), technical (#33), short-reads (#101)",read,,,,1,,,0,,,,,
23394287,CSS and Documents,Eric A. Meyer,"Meyer, Eric A.",,"=""""","=""9781449342470""",4,3.37,,,25,,2012,2014/10/19,2014/10/18,"e-book, o-reilly, technical, short-reads","e-book (#26), o-reilly (#4), technical (#32), short-reads (#100)",read,,,,1,,,0,,,,,
7861053,Rework,Jason Fried,"Fried, Jason",David Heinemeier Hansson,"=""0091929784""","=""9780091929787""",5,3.96,Vermilion,Paperback,288,2010,2010,2014/09/09,2014/09/09,"technical, short-reads","technical (#28), short-reads (#99)",read,,,,1,,,0,,,,,
11985631,"The Sworn Sword (The Tales of Dunk and Egg, #2)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",5,4.10,,ebook,81,2011,2003,2014/07/19,2014/07/15,"on-kindle, short-reads","on-kindle (#73), short-reads (#97)",read,,,,1,,,0,,,,,
11970747,"The Hedge Knight (The Tales of Dunk and Egg, #1)",George R.R. Martin,"Martin, George R.R.",,"=""""","=""""",5,4.26,,ebook,85,2005,1998,2014/07/18,2014/07/16,"on-kindle, short-reads","on-kindle (#72), short-reads (#96)",read,,,,1,,,0,,,,,
7520416,Bill Bryson's African Diary,Bill Bryson,"Bryson, Bill",,"=""0307418847""","=""9780307418845""",2,3.46,Broadway Books,ebook,64,2007,2002,2014/07/16,2014/07/15,"on-kindle, short-reads","on-kindle (#75), short-reads (#95)",read,,,,1,,,0,,,,,
71728,Jonathan Livingston Seagull,Richard Bach,"Bach, Richard",Russell Munson,"=""0743278909""","=""9780743278904""",4,3.85,Scribner,Paperback,112,2006,1970,2014/07/02,2014/06/21,short-reads,short-reads (#94),read,,,,1,,Chirag Kc,1,2014/06/30,Flipkart,Brand new,,
22600901,Responsive & Fast : Implementing High-Performance Responsive Design,Guy Podjarny,"Podjarny, Guy",,"=""""","=""9781491906606""",4,3.83,O’Reilly,ebook,49,2014,2014,2014/06/29,2014/06/28,"e-book, technical, short-reads","e-book (#20), technical (#25), short-reads (#93)",read,,,,1,,,0,,,,,
3545611,Hampi Ruins Described And Illustrated,A.N. Longhurst,"Longhurst, A.N.",Albert H. Longhurst,"=""8120601599""","=""9788120601598""",5,4.17,,,150,,,2014/04/03,2014/04/04,short-reads,short-reads (#92),read,,,,1,,,1,2014/04/02,Hampi,Brand new,,
9987851,Hiroshima,John Hersey,"Hersey, John",,"=""""","=""""",5,3.99,Penguin Books,Paperback,119,1946,1946,2014/03/09,2014/03/07,"on-kindle, short-reads","on-kindle (#64), short-reads (#91)",read,,,,1,People who believe in nuclear power,,0,,,,,
7039888,Don't Just Roll the Dice - a usefully short guide to software pricing,Neil  Davidson,"Davidson, Neil",,"=""1906434387""","=""9781906434380""",3,3.66,Red Gate Books,Paperback,84,2009,2009,2014/02/06,2014/02/05,"technical, e-book, short-reads","technical (#23), e-book (#18), short-reads (#90)",read,,,,1,,,0,,,,,
3431810,Zero Degree,Charu Nivedita,"Nivedita, Charu","Pritham K. Chakravarthy, Rakesh Khanna","=""8190605615""","=""9788190605618""",5,3.55,Blaft Publications,Paperback,239,2008,1998,2013/10/03,2013/07/18,short-reads,short-reads (#89),read,,,,1,,,1,,,unspecified,,
770565,The One Minute Manager Meets the Monkey,Kenneth H. Blanchard,"Blanchard, Kenneth H.",William Oncken Jr.,"=""0688103804""","=""9780688103804""",5,4.04,William Morrow Paperbacks,Paperback,137,1989,211,2013/09/29,2013/09/29,short-reads,short-reads (#88),read,,,,1,,,0,,,,,
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho,"Coelho, Paulo",Alan R. Clarke,"=""0061122092""","=""9780061122095""",2,3.57,HarperOne,Paperback,208,2006,1994,2013/08/26,2013/08/26,"on-kindle, short-reads","on-kindle (#57), short-reads (#87)",read,,,,1,,,0,,,,,
18330412,"The Two Kings, Vol.1, Issue 1 (The Hunt for the Lion #1)",Radkris,"Radkris, Radkris",,"=""""","=""9781301515530""",5,4.83,,ebook,,2013,2013,2013/08/15,2013/08/14,short-reads,short-reads (#86),read,,,,1,,,1,,,unspecified,,
8303977,The Sound of a Wild Snail Eating,Elisabeth Tova Bailey,"Bailey, Elisabeth Tova",,"=""1565126068""","=""9781565126060""",4,4.11,Algonquin Books,Hardcover,208,2010,2010,2013/08/14,2013/08/13,short-reads,short-reads (#85),read,,,,1,,,0,,,,,
763362,The One Minute Manager,Kenneth H. Blanchard,"Blanchard, Kenneth H.",Spencer Johnson,"=""0688014291""","=""9780688014292""",4,3.92,William Morrow & Company,Hardcover,111,2003,1981,2013/08/09,2013/08/08,"e-book, short-reads","e-book (#17), short-reads (#84)",read,,,,1,,,0,,,,,
13073411,Mobile Design Pattern Gallery: UI Patterns for Mobile Applications,Theresa Neil,"Neil, Theresa",,"=""1449314325""","=""9781449314323""",4,3.85,O'Reilly Media,Paperback,284,2012,2011,2013/08/09,2013/08/07,"e-book, technical, short-reads","e-book (#16), technical (#47), short-reads (#83)",read,,,,1,,,0,,,,,
6444351,Arion & the Dolphin: A Libretto,Vikram Seth,"Seth, Vikram",,"=""0670858005""","=""9780670858002""",3,3.72,Penguin Viking India,Hardcover,60,1994,1994,2013/07/10,2013/07/09,short-reads,short-reads (#82),read,,,,1,,,0,,,,,
13424999,As I See It,L.K.Advani,"L.K.Advani, L.K.Advani",,"=""8129118769""","=""9788129118769""",4,3.31,Rupa Books,Paperback,432,2011,2011,2013/05/05,2013/05/04,"indian-authors, short-reads","indian-authors (#5), short-reads (#81)",read,,,,1,,,1,2013/05/08,Landmark,Brand new,,
17563970,Fundoo T Shirt Quotes,Soma B. Chowdhury,"Chowdhury, Soma B.",,"=""""","=""9788189906054""",2,2.00,The Times of India,Paperback,320,2007,2007,2013/03/08,2013/03/07,short-reads,short-reads (#80),read,,,,1,,,0,,,,,
10858916,CSS3 For Web Designers ,Dan Cederholm,"Cederholm, Dan",,"=""0984442529""","=""9780984442522""",5,4.04,A Book Apart,,125,2010,2010,2013/01/27,2013/01/27,"technical, e-book, a-book-apart, short-reads","technical (#16), e-book (#10), a-book-apart (#3), short-reads (#79)",read,,,,1,,,0,,,,,
12898322,A Lot like Love...a li'l like chocolate,Sumrit Shahi,"Shahi, Sumrit",,"=""9380914114""","=""9789380914114""",3,3.17,General Press,Paperback,182,2011,2011,2013/01/20,2013/01/19,short-reads,short-reads (#78),read,,,,1,,,0,,,,,
17232860,Mobile Design Patterns,Smashing Magazine,"Magazine, Smashing",,"=""""","=""9783943075434""",3,3.44,Smashing Media GmbH,ebook,124,2012,2012,2013/01/11,2013/01/11,"technical, e-book, short-reads","technical (#15), e-book (#11), short-reads (#77)",read,,,,1,,,0,,,,,
15726851,jQuery Mobile Web Development Essentials,Raymond Camden,"Camden, Raymond",Andy Matthews,"=""1849517266""","=""9781849517263""",3,3.89,Packt Publishing,Paperback,246,2012,2012,2012/12/08,2012/12/08,"technical, e-book, packt, short-reads","technical (#14), e-book (#12), packt (#1), short-reads (#76)",read,,,,1,,,0,,,,,
10865848,"Zen Mind, Beginner's Mind",Shunryu Suzuki,"Suzuki, Shunryu",,"=""""","=""""",4,4.18,,Kindle Edition,,,1970,2012/12/03,2012/12/03,"on-kindle, short-reads","on-kindle (#26), short-reads (#75)",read,,,,1,,,0,,,,,
8369795,Twitter Wit,Nick Douglas,"Douglas, Nick",,"=""""","=""""",2,3.09,,Kindle Edition,176,,2009,2012/11/26,2012/11/26,"on-kindle, short-reads","on-kindle (#27), short-reads (#74)",read,,,,1,,,0,,,,,
16164242,Bharata Shakti,John Woodroffe,"Woodroffe, John",,"=""""","=""""",4,4.00,Ganesh & Co,,143,1921,1917,2012/11/23,2012/11/22,"on-kindle, short-reads","on-kindle (#52), short-reads (#73)",read,,,,1,,,0,,,,,
109199,Train to Pakistan,Khushwant Singh,"Singh, Khushwant",,"=""8175300337""","=""9788175300330""",4,3.92,South Asia Books,Hardcover,207,2003,1956,2012/11/23,2012/11/22,short-reads,short-reads (#72),read,,,,1,,,0,,,,,
11256293,"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",Preeti Shenoy,"Shenoy, Preeti",,"=""9380349300""","=""9789380349305""",3,3.63,Srishti Publishers and Distributors,Paperback,209,2011,2011,2012/11/12,2012/11/11,short-reads,short-reads (#71),read,,,,1,,,0,,,,,
188897,Socialism: Utopian and Scientific,Friedrich Engels,"Engels, Friedrich",,"=""0873485793""","=""9780873485791""",4,4.18,Pathfinder Press (NY),Paperback,86,1989,1891,2012/10/18,2012/10/18,"on-kindle, short-reads","on-kindle (#39), short-reads (#68)",read,,,,1,,,0,,,,,
8364341,Everything Is Going to Kill Everybody: The Terrifyingly Real Ways the World Wants You Dead,Robert Brockway,"Brockway, Robert",,"=""""","=""""",4,3.71,Three Rivers Press,Kindle Edition,272,2010,2010,2012/10/17,2012/10/16,"on-kindle, short-reads","on-kindle (#24), short-reads (#67)",read,,,,1,,,0,,,,,
13390911,Lost And Found,C.P. Surendran,"Surendran, C.P.",,"=""9350290219""","=""9789350290217""",3,3.50,"HarperCollins Publishers India, a joint venture with the India Today Group",,262,2010,2010,2012/10/15,2012/10/14,short-reads,short-reads (#66),read,,,,1,,,1,,,Brand new,,
